1,0.999267,0.999099,0.664985,0.528146,0.999191,0.760844,0.118647,0.76085,0.891453,GALAXY
2,0.998766,0.998685,0.377105,0.319308,0.998698,0.08176,0.019421,0.081752,0.188831,GALAXY
3,0.999288,0.999047,0.533123,0.438341,0.99894,0.421952,0.080014,0.421953,0.601447,GALAXY
4,0.998652,0.998801,0.476151,0.428426,0.998986,0.532039,0.183927,0.532041,0.654151,QSO
5,0.999012,0.999076,0.566569,0.463099,0.999015,0.365944,0.080563,0.365931,0.552703,GALAXY
6,0.999154,0.999107,0.570169,0.467354,0.999008,0.522586,0.081314,0.522596,0.655926,GALAXY
7,0.998722,0.998656,0.368386,0.313622,0.998687,0.183531,0.024686,0.183536,0.406335,GALAXY
8,0.998658,0.998661,0.398528,0.350371,0.998788,0.050564,0.010513,0.050566,0.104861,GALAXY
9,0.998624,0.998696,0.44011,0.396888,0.998915,0.031359,0.09673,0.031349,0.072774,QSO
10,0.998825,0.998828,0.428796,0.364361,0.998799,0.387671,0.041196,0.387916,0.576461,GALAXY
11,0.999304,0.999252,0.616859,0.496801,0.999057,0.60532,0.088282,0.605325,0.874932,GALAXY
12,0.998983,0.999022,0.542788,0.441122,0.999011,0.471378,0.081426,0.471379,0.613599,QSO
13,0.998629,0.998597,0.341497,0.292627,0.998649,0.110013,0.025375,0.110007,0.205352,QSO
14,0.998733,0.998735,0.448983,0.403286,0.998926,0.344355,0.001452,0.344353,0.540415,STAR
15,0.99918,0.999049,0.561831,0.462026,0.999048,0.388332,0.079758,0.388323,0.576324,GALAXY
16,0.999013,0.999058,0.550896,0.45718,0.999146,0.329863,0.001412,0.329859,0.528673,STAR
17,0.999163,0.999031,0.530143,0.451565,0.998999,0.654349,0.053407,0.654344,0.789323,GALAXY
18,0.99899,0.998953,0.48094,0.405201,0.998891,0.448334,0.053403,0.448335,0.600082,GALAXY
19,0.998909,0.999001,0.540401,0.460878,0.999033,0.498004,0.070511,0.498005,0.649508,GALAXY
20,0.998618,0.998643,0.396228,0.355554,0.998814,0.581868,0.001329,0.581874,0.758329,STAR
21,0.999171,0.999023,0.593076,0.529482,0.999187,0.386051,0.092917,0.386043,0.560076,QSO
22,0.998779,0.998701,0.400295,0.347632,0.998774,0.193711,0.008612,0.193714,0.391726,GALAXY
23,0.99937,0.999076,0.528251,0.426504,0.998931,0.310809,0.081886,0.310805,0.523348,GALAXY
24,0.999168,0.999089,0.546996,0.449166,0.998978,0.443946,0.070257,0.443938,0.694293,GALAXY
25,0.998537,0.998557,0.350652,0.309413,0.998701,0.085911,0.007389,0.085905,0.157837,GALAXY
26,0.998984,0.999188,0.593727,0.473739,0.999041,0.335074,0.097654,0.33507,0.575642,GALAXY
27,0.999169,0.998989,0.566611,0.502291,0.999137,0.400866,0.001271,0.400863,0.609776,STAR
28,0.998622,0.998621,0.382376,0.338264,0.99876,0.010752,0.006333,0.010748,0.024713,GALAXY
29,0.998887,0.998961,0.577046,0.519997,0.99919,0.519502,0.33089,0.519502,0.652785,QSO
30,0.998905,0.999014,0.514943,0.426617,0.998929,0.333684,0.082721,0.333686,0.579874,GALAXY
31,0.998473,0.998481,0.308481,0.276462,0.998631,0.19673,0.001535,0.196727,0.381349,STAR
32,0.998734,0.998692,0.402971,0.353375,0.998801,0.260564,0.001372,0.260565,0.462862,STAR
33,0.998885,0.999016,0.574381,0.518018,0.999163,0.898781,0.051499,0.898787,0.933916,GALAXY
34,0.998829,0.998734,0.396801,0.340411,0.998746,0.04764,0.026907,0.047635,0.104861,GALAXY
35,0.998995,0.999003,0.496996,0.41482,0.998916,0.033878,0.061809,0.033873,0.125205,GALAXY
36,0.998715,0.99882,0.481956,0.430534,0.998995,0.882342,0.17205,0.879163,0.930912,QSO
37,0.999202,0.999141,0.596388,0.471355,0.999023,0.508921,0.091978,0.508916,0.677635,GALAXY
38,0.998994,0.998919,0.487745,0.407132,0.998898,0.099425,0.00139,0.099422,0.185145,STAR
39,0.999266,0.998978,0.497591,0.404019,0.998885,0.451433,0.07498,0.451429,0.648553,GALAXY
40,0.998886,0.998871,0.508884,0.449251,0.999038,0.196075,0.001421,0.196075,0.339842,STAR
41,0.998928,0.999022,0.608227,0.53369,0.999153,0.648887,0.28136,0.648889,0.898826,QSO
42,0.998793,0.998759,0.419876,0.361582,0.998797,0.482612,0.023002,0.482615,0.632032,GALAXY
43,0.998739,0.998814,0.48477,0.4465,0.998995,0.034695,0.041625,0.034688,0.080967,GALAXY
44,0.998861,0.998955,0.564848,0.501214,0.999138,0.851389,0.118669,0.851396,0.911114,QSO
45,0.999111,0.998884,0.453943,0.364593,0.998785,0.179228,0.001426,0.17922,0.350628,STAR
46,0.999042,0.999064,0.533626,0.437855,0.998968,0.289889,0.065776,0.289879,0.540005,GALAXY
47,0.998977,0.99903,0.594221,0.524657,0.999159,0.899439,0.226992,0.899438,0.931868,QSO
48,0.998516,0.998461,0.287251,0.255552,0.998581,0.196811,0.001414,0.196808,0.347488,STAR
49,0.999118,0.999056,0.538292,0.44185,0.998973,0.40111,0.082656,0.401107,0.608684,GALAXY
50,0.998338,0.998289,0.196479,0.170135,0.998372,0.308195,0.004069,0.3082,0.509148,GALAXY
51,0.99873,0.998714,0.423943,0.375266,0.998851,0.156509,0.001407,0.156502,0.407837,STAR
52,0.99915,0.999103,0.605683,0.506042,0.999151,0.756288,0.102287,0.75629,0.846395,GALAXY
53,0.998942,0.998903,0.460329,0.391024,0.998863,0.552063,0.047052,0.552072,0.677226,GALAXY
54,0.998834,0.99891,0.546413,0.483502,0.99907,0.013679,0.25612,0.01368,0.037821,QSO
55,0.998726,0.99861,0.333551,0.283028,0.998616,0.385645,0.025131,0.385636,0.560076,GALAXY
56,0.998965,0.998945,0.477561,0.397336,0.998873,0.501506,0.064472,0.501506,0.64036,GALAXY
57,0.998826,0.998873,0.503476,0.449769,0.999032,0.570805,0.199448,0.5708,0.744539,QSO
58,0.999052,0.99911,0.758487,0.656853,0.999346,0.170594,0.005101,0.170589,0.294102,GALAXY
59,0.998359,0.998353,0.263559,0.246236,0.99858,0.134762,0.001428,0.134761,0.233342,STAR
60,0.999015,0.999015,0.587336,0.507095,0.999084,0.736653,0.137275,0.736666,0.834926,GALAXY
61,0.999086,0.999044,0.55058,0.455519,0.999004,0.664678,0.001402,0.664685,0.858138,STAR
62,0.998895,0.998965,0.512962,0.417878,0.998907,0.516171,0.075716,0.516163,0.676816,GALAXY
63,0.999406,0.999307,0.595279,0.486345,0.999032,0.879247,0.086095,0.879244,0.931458,GALAXY
64,0.998933,0.998862,0.431213,0.35738,0.998783,0.05456,0.059977,0.054556,0.149782,GALAXY
65,0.998759,0.998828,0.484546,0.397221,0.998839,0.727786,0.001415,0.727791,0.833424,STAR
66,0.998761,0.998681,0.379279,0.323713,0.998705,0.083631,0.020005,0.083625,0.157974,GALAXY
67,0.999309,0.99909,0.554718,0.446555,0.998972,0.524637,0.090426,0.524632,0.658247,GALAXY
68,0.999216,0.998913,0.473964,0.403011,0.998886,0.879572,0.037921,0.87957,0.939377,GALAXY
69,0.998484,0.998421,0.259763,0.224617,0.99849,0.082004,0.004544,0.081997,0.189104,GALAXY
70,0.998918,0.998986,0.583771,0.521244,0.999178,0.301686,0.001411,0.301686,0.5071,STAR
71,0.999319,0.999058,0.54283,0.443914,0.998972,0.451588,0.075469,0.451592,0.648007,GALAXY
72,0.998956,0.998987,0.583252,0.516514,0.999152,0.662069,0.3461,0.66208,0.802021,QSO
73,0.998559,0.998643,0.402733,0.361542,0.998783,0.019712,0.052498,0.019705,0.103495,QSO
74,0.999109,0.9991,0.566022,0.457691,0.999018,0.308609,0.080951,0.308607,0.511879,GALAXY
75,0.998986,0.999064,0.595156,0.513424,0.999409,0.692051,0.110092,0.692045,0.778127,GALAXY
76,0.998975,0.999032,0.630356,0.565392,0.999346,0.899677,0.003344,0.899682,0.927635,GALAXY
77,0.999135,0.99906,0.518529,0.421051,0.998906,0.557287,0.080668,0.557284,0.701529,GALAXY
78,0.998981,0.998879,0.479418,0.413121,0.99893,0.132489,0.001464,0.132481,0.222693,STAR
79,0.998629,0.998569,0.337416,0.296022,0.998668,0.245908,0.001445,0.245908,0.450847,STAR
80,0.99865,0.998634,0.41569,0.384295,0.998886,0.122467,0.001389,0.122466,0.213408,STAR
81,0.998728,0.998653,0.356902,0.305774,0.998673,0.158291,0.028285,0.158293,0.263108,GALAXY
82,0.99918,0.999049,0.561831,0.462026,0.999048,0.388332,0.079758,0.388323,0.576324,GALAXY
83,0.999099,0.999038,0.538674,0.448434,0.998996,0.302348,0.07267,0.302337,0.544648,GALAXY
84,0.998563,0.998495,0.352904,0.260929,0.998574,0.018573,0.00142,0.018565,0.041917,STAR
85,0.999272,0.999017,0.540722,0.450965,0.999004,0.329862,0.085642,0.329859,0.528673,GALAXY
86,0.998586,0.998583,0.360759,0.317449,0.998712,0.097308,0.005239,0.097305,0.198525,GALAXY
87,0.998795,0.998828,0.478331,0.416372,0.998946,0.113842,0.027311,0.113834,0.186374,GALAXY
88,0.998879,0.998921,0.546689,0.480292,0.99907,0.559972,0.09602,0.559971,0.677772,QSO
89,0.99892,0.998803,0.416998,0.353012,0.998774,0.422759,0.045744,0.422767,0.601174,GALAXY
90,0.998635,0.998614,0.367427,0.323582,0.998729,0.05366,0.001423,0.05366,0.10964,STAR
91,0.999125,0.999161,0.599634,0.489744,0.99905,0.65467,0.001445,0.65467,0.793419,STAR
92,0.998894,0.99907,0.584665,0.499491,0.999083,0.757177,0.131005,0.757186,0.890087,GALAXY
93,0.998745,0.998651,0.364719,0.314177,0.998686,0.135904,0.019991,0.135901,0.2429,GALAXY
94,0.998787,0.998903,0.521664,0.473674,0.999065,0.174086,0.163266,0.17409,0.294375,QSO
95,0.998593,0.998575,0.357364,0.317207,0.998701,0.094455,0.008932,0.094455,0.189104,GALAXY
96,0.998646,0.99856,0.32097,0.275462,0.998604,0.077109,0.017095,0.077111,0.186237,GALAXY
97,0.998718,0.998681,0.400609,0.353596,0.9988,0.24208,0.001423,0.242081,0.447843,STAR
98,0.999133,0.999132,0.643993,0.55,0.999251,0.73789,0.109464,0.737888,0.835472,GALAXY
99,0.998572,0.9985,0.292279,0.247749,0.998532,0.031196,0.012371,0.031186,0.080967,GALAXY
100,0.998814,0.998873,0.529632,0.471946,0.999063,0.556625,0.343274,0.556632,0.690606,QSO
